あきふかき,あさちかにはの,しものうへに,かれてもむしの,こゑそのこれる
よをさむみ,かれゆくをのの,くさかけに,よわりもはてぬ,むしのこゑかな
なかつきの,ありあけのかけに,きこゆなり,よをへてよわる,まつむしのこゑ
わきてなほ,あはれにたへぬ,ときそとや,ゆふへはむしの,ねにもたつらむ
あきくれは,むしもやものを,おもふらむ,こゑもをします,なきあかすかな
まつひとに,いかにつけまし,くものうへに,ほのかにきゆる,はつかりのこゑ
あきかせも,ふきたちにけり,いまよりは,くるかりかねの,おとをこそまて
きりわけて,かりはきにけり,ひまもなく,しくれはいまや,のへをそむらむ
かりなきて,さむきあしたや,やましろの,いはたのをのも,いろかはるらむ
いまよりの,あきのねさめよ,いかならむ,はつかりかねも,なきてきにけり
みつくきの,をかのくすはを,ふくかせに,ころもかりかね,さむくなくなり
かりかねは,くもゐかくれに,なきてきぬ,はきのしたはの,つゆさむきころ
ふるさとを,くもゐになして,かりかねの,なかそらにのみ,なきわたるかな
なきわたる,くもゐのかりも,こころしれ,こぬひとたのむ,あきかせのころ
はつかりの,なきわたりぬる,くもまより,なこりおほくて,あくるつきかけ
いくちさと,あるみちなれや,あきことに,くもゐをたひと,かりのなくらむ
つらかりし,はるのわかれは,わすられて,あはれとそきく,はつかりのこゑ
あまのかは,とわたるかりや,たなはたの,わかれしなかに,かよふたまつさ
からすはに,かくたまつさの,ここちして,かりなきわたる,ゆふやみのそら
はれやらぬ,あさけのそらの,きりのうちに,つらこそみえね,わたるかりかね
へたつとは,みえてまちかく,きこゆなり,きりのうへゆく,はつかりのこゑ
ゆふされは,くもにみたれて,とふかりの,ゆくへさためす,あきかせそふく
あきかせに,やまとひこえて,くるかりの,はむけにきゆる,みねのしらくも
をやまたの,おしねかりかね,ほにあけて,なくこゑきけは,あきふけにけり
かりなきて,よさむになれは,はつしもの,おくてのいなは,いろつきにけり
あきふかき,つきのよさむに,をりはへて,しもよりさきと,うつころもかな
さとひとの,きぬたのおとも,いそくまて,つきやよさむの,しもとみゆらむ
ききわひぬ,はつきなかつき,なかきよの,つきのよさむに,ころもうつこゑ
なかつきの,つきもよさむの,いねかてに,おきゐてたれか,ころもうつらむ
あくかれて,つきみるほとの,こころにも,よさむわすれす,うつころもかな
よもすから,あきのこころを,なくさめて,つきにうつなり,あさのさころも
とりのねの,きこゆるまてに,さとひとの,ねぬよもしるく,うつころもかな
たかために,あさのさころも,うちわひて,ねられぬよはを,かさねきぬらむ
つのくにの,あしふくこやの,よをさむみ,ひまこそなけれ,ころもうつこゑ
さよころも,たかねさめより,うちそめて,ちさとのゆめを,おとろかすらむ
たちこむる,きりのまかきの,ゆふつくよ,うつれはみゆる,つゆのしたくさ
もろひとの,けふここのへに,にほふてふ,きくにみかける,つゆのことのは
なかつきの,とよのあかりは,なのみして,いまはむかしに,きくのさかつき
さきぬれは,よそにこそみれ,きくのはな,あまつくもゐの,ほしにまかへて
いつれをか,はなとはわかむ,なかつきの,ありあけのつきに,まかふしらきく
いくかへり,ちとせのあきに,あひぬらむ,いろもかはらぬ,しらきくのはな
うつしうゑは,ちよまてにほへ,きくのはな,きみかおいせぬ,あきをかさねて
にほひこそ,まきれさりけれ,はつしもの,あしたのはらの,しらきくのはな
なにしおへは,はなさへにほふ,むらさきの,ひともときくに,おけるはつしも
あまくもの,よそにかりかね,ききしより,はたれしもふり,さむしこのよは
ふるさとの,はつもみちはを,たをりもて,けふそわかくる,みぬひとのため
ときまちて,おくるしくれの,あまそそき,あさかのやまは,うつろひぬらむ
はつしくれ,またふらなくに,かたをかの,はしのたちえは,いろつきにけり
あきやまは,しくれぬさきの,したもみち,かつかつつゆや,そめはしむらむ
よそにみし,くもやしくれて,そめつらむ,もみちしてけり,かつらきのやま
いりひさす,とよはたくもに,わきかねつ,たかまのやまの,みねのもみちは
ゆふひかけ,さすやたかねの,もみちはは,そらもちしほの,いろそうつろふ
はなならは,うつろふいろや,をしからむ,ちしほをいそく,あきのもみちは
いつのまに,ちしほそめけむ,きのふより,しくるとみえし,みねのもみちは
しきしまや,やまとにはあらぬ,くれなゐの,いろのちしほに,そむるもみちは
あしひきの,やまのもみちや,ぬしなくて,さらせるあきの,にしきなるらむ
いつのまに,しつはたやまの,はつしくれ,そめてもみちの,にしきおるらむ
しくるれは,いろまさりけり,おくやまの,もみちのにしき,ぬれはぬれなむ
くれなゐの,やしほのあめは,ふりくらし,たつたのやまの,いろつくみれは
をくらやま,ききのもみちの,くれなゐは,みねのあらしの,おろすなりけり
みつのあやを,からくれなゐに,おりかけて,けふのみゆきに,あへるもみちは
あきふかく,なりゆくときは,おほゐかは,なみのはなさへ,もみちしにけり
みなそこに,かけのみみゆる,もみちはは,あきのかたみに,なみやをるらむ
やまひめの,こころのままに,そめなさは,もみちにのこる,まつやなからむ
たかねより,もみちふきおろす,やまかせや,ふもとのまつの,しくれなるらむ
かはらしな,ときはのもりの,むらしくれ,よそのもみちに,あきはみゆとも
かねてより,うつろふあきの,いろもなほ,しくれてまさる,かみなひのもり
ふりつもる,もみちのいろを,みるときそ,くれゆくあきは,まつしられける
みやこいてて,なににきつらむ,やまさとの,もみちはみれは,あきくれにけり
としことに,とまらぬあきと,しりなから,をしむこころの,こりすもあるかな
あすもなほ,くれゆくあきは,あるものを,をしむこころを,けふつくしつる
くれはつる,あきのかたみと,あすやみむ,そてになみたの,つゆをのこして
いりひさす,かたをなかめて,わたのはら,なみちのあきを,おくるけふかな
よわりゆく,むしのねにさへ,あきくれて,つきもありあけに,なりにけるかな
ゆくあきの,すゑののくさは,うらかれて,しもにのこれる,ありあけのつき
ありあけの,ほのかにみえし,つきたにも,おくらぬそらに,かへるあきかな
つゆわけし,のへのささはら,かせさえて,またしもこほる,ふゆはきにけり
したはれし,あきのなこりの,つゆをたに,ほしあへぬそてに,ふるしくれかな
したひこし,あきのわかれの,なみたより,そてもほしあへぬ,はつしくれかな
まきのやに,ふゆこそきぬれ,とはかりを,おとつれすてて,ゆくしくれかな
このはちる,うへやまかせの,あらしより,しくれになりぬ,みねのうきくも
さそはるる,くものゆききの,さためなき,しくれはかせの,こころなりけり
ふきおくる,かせのままなる,うきくもの,かさなるやまは,しくれふるらし
たえたえに,くものうきたつ,やまのはに,かせをしるへと,ゆくしくれかな
ふきよわる,あらしのひまの,うきくもや,しはしやすらふ,しくれなるらむ
みわやまは,しくれふるらし,かくらくの,はつせのひはら,くもかかるみゆ
うきくもを,さそひもはてぬ,やまかせに,たちかへりふる,むらしくれかな
たまくしけ,みむろのやまも,ふゆきぬと,あくるそらより,ふるしくれかな
やまかせの,ふくにまかせて,さためなく,このはさへふる,かみなつきかな
いつくより,ふきくるかせの,さそふらむ,こすゑもしらぬ,にはのもみちは
ふゆきては,さゆるあらしの,やまかせに,つきてこのはの,ふらぬひはなし
いつしかと,ふゆをやつくる,はつしくれ,にはのこのはに,おとつれてゆく
ふきおくる,あらしのそらの,うきくもに,しくれをそへて,ふるこのはかな
むらしくれ,おとをのこして,すきぬなり,このはふきまく,みねのあらしに
うきてゆく,くものたよりの,むらしくれ,ふるほともなく,かつはれにけり
このはちる,あさけのかせや,さそふらむ,しくれになりぬ,うきくものそら
しからきの,とやまのもみち,ちりはてて,さひしきみねに,ふるしくれかな
ゆくつきの,したやすからぬ,うきくもの,あたりのそらは,なほしくれつつ
うちしくれ,ひとのそてをも,ぬらすかな,そらもやけふは,あきをこふらむ
きくひとの,そてさへぬれぬ,このはちる,おとはしくれに,たくふのみかは
いととしく,ものおもふよの,ひとりねに,おとろくはかり,ふるしくれかな
ゆめちまて,よはのしくれの,したひきて,さむるまくらに,おとまさるなり
おとろかす,このはのおとの,なかりせは,あくるそゆめの,かきりならまし
ちしほまて,そめしこすゑの,のこりなく,にはのおちはと,いつなりにけむ
やまたかみ,こすゑをさして,なかれくる,たきにたくへて,おつるもみちは
みなかみに,かせわたるらし,おほゐかは,もみちをむすふ,たきのしらいと
おほゐかは,けふのみゆきに,もみちはも,なかれひさしき,ゐせきにそみる
おほゐかは,みつのなかれも,みえぬまて,ちるもみちはの,うかふけふかな
かはかみに,しくれのみふる,あしろには,もみちはさへそ,おちまさりける
おちつもる,もみちをみれは,ひととせの,あきのとまりは,あしろなりけり
うちやまの,あらしにおつる,もみちはや,あしろによるの,にしきなるらむ
かみなつき,あさひのやまも,うちしくれ,いまやもみちの,にしきおるらむ
きみみねは,あさひのやまの,もみちはも,よるのにしきの,ここちこそすれ
ささわくる,たもとはかせの,おとさえて,しられすむすふ,のへのゆふしも
きくのはな,ふゆののかせに,ちりもせて,けふまてとてや,しもはおくらむ
きくのはな,こきもうすきも,いままてに,しものおかすは,いろをみましや
すかのねも,うつろひかはる,ふゆのひに,ゆふしもいそく,やまのしたくさ
かせさゆる,あさちかにはの,ゆふひかけ,くるれはやかて,むすふしもかな
なにはかた,みきはのあしに,しもさえて,うらかせさむき,あさほらけかな
しもふかき,まかきのをきの,かれはにも,あきのままなる,かせのおとかな
かきりあれは,あきもかくやは,ききわひし,あらしにさやく,しものしたをき
みわたせは,ましるすすきも,しもかれて,みとりすくなき,ゐなのささはら
ふゆきぬと,ともにかれゆく,やまさとの,ひとめやくさの,ゆかりなるらむ
かりひとの,いるののくさの,しもかれに,つかれのとりや,かくれかぬらむ
みしまのや,くるれはむすふ,やかたをの,たかもましろに,ゆきはふりつつ
みなとえや,あしのかれはに,かせさえて,しもよのつきに,ちとりなくなり
ひさきおふる,かはらのちとり,なくなへに,いもかりゆけは,つきわたるみゆ
ふゆされは,さほのかはかせ,さゆるよの,ふけたるつきに,ちとりなくなり
なるみかた,わたるちとりの,なくこゑも,うらかなしさは,ありあけのそら
うらとほく,わたるちとりも,こえさむし,しものしらすの,ありあけのそら
わかかたや,なみたかからし,ともちとり,ことうらになく,こゑそきこゆる
ふけゆけは,やまおろしさえて,ささなみの,ひらのみなとに,ちとりなくなり
にほとりは,をろのはつをに,あらねとも,かかみのやまの,かけになくなり
にほとりの,かよひちもさそ,たとるらし,よひよひことの,いけのこほりに
あしかもの,はらふつはさに,なみこえて,うはけのしもや,なほこほるらむ
よもすから,かものうはけを,はらふかな,いくたひしもの,おくにかあるらむ
すみわひて,いけのあしまを,たつかもの,こほりにのこる,あともはかなし
なかなかに,しもよのそらや,さむからむ,こほりにかへる,いけのをしとり
しもにたに,うはけはさゆる,あしかもの,たまものとこは,つららゐにけり
さゆるよは,ころもかたしく,とこのしも,そてのこほりに,つきやとるなり
さえまさる,そてのあらしを,かたしきて,しもよのとこに,つきをみるかな
そてかへす,あまつをとめも,おもひいてよ,よしののみやの,むかしかたりを
みのやまの,しらたまつはき,いつよりか,とよのあかりに,あひはしめけむ
よさむなる,とよのあかりの,しものうへに,つきさえわたる,くものかけはし
はやきせは,こほりもやらて,ふゆのよの,かはおとたかく,つきそふけゆく
おのつから,こほらぬひまも,こほりけり,つきかけさむき,やまかはのみつ
たつなみの,おとはのこりて,おきつかせ,ふけひのうらに,こほるつきかけ
まののうらや,いりうみさむき,ふゆかれの,をはなのなみに,こほるつきかけ
にほのうみや,ひらのやまかせ,さゆるよの,そらよりこほる,ありあけのつき
さゆるよの,しもをかさねて,そてのうへに,やとれはこほる,つきのかけかな
かれはつる,くさはのしもの,しろたへに,やとるもさむき,つきのかけかな
いまはとて,あさちかれゆく,しものうへに,つきかけさひし,をののしのはら
あきのいろは,あとなきのへの,しものうへに,なほみしままの,つきそよかれぬ
はれくもり,うきたつくもの,やまのはに,かけさたまらぬ,ふゆのよのつき
しくれてそ,なかなかはるる,かせませに,このはふるよの,やまのはのつき
あきよりも,さえにけらしな,ふるゆきの,つもりてはるる,やまのはのつき
ひさかたの,そらさえわたる,ふゆのよは,つきのひかりも,ゆきかとそみる
さゆるよの,ゆきけのそらの,むらくもを,こほりてつたふ,ありあけのつき
はつせかは,ゐてこすなみの,そのままに,こほりてかかる,せせのしからみ
さゆるよは,こほるもはやし,よしのかは,いはきりとほす,みつのしらなみ
たちかへる,おともきこえす,ふゆかはの,いしまにこほる,みつのしらなみ
たにかはや,むすふこほりの,したむせひ,なかれもやらぬ,おともさむけし
おとたてし,あらしやまつに,のこるらむ,ささなみこほる,しかのからさき
かせさわく,ならのおちはに,たまちりて,おとさへさむく,ふるあられかな
あさゆふの,おとはしくれの,ならしはに,いつふりかはる,あられなるらむ
うたののや,やとかりころも,ききすたつ,おともさやかに,あられふるなり
たまもかる,いちしのあまの,ぬれころも,ゆふひもさむく,あられふるなり
かせさむみ,そらはゆきけに,なりそめて,かつかつにはに,ちるあられかな
にはのおもに,かれてのこれる,ふゆくさの,むらむらみえて,つもるしらゆき
いととまた,ゆきにはあとも,なかりけり,ひとめかれにし,にはのふゆくさ
いつくとも,みきはそみえぬ,いけみつの,こほりにつつく,にはのしらゆき
よひのまの,のきのしつくも,おとたえて,ふくれはこほる,ゆきのむらきえ
さとわかぬ,ゆきのうちにも,すかはらや,ふしみのくれは,なほそさひしき
はつゆきの,ふらはといひし,ひとはこて,むなしくはるる,ゆふくれのそら
はつゆきの,にはにふりはへ,さむきよを,たまくらにして,ひとりかもねむ
みやこにも,みちふみまよふ,ゆきなれは,とふひとあらし,みやまへのさと
とはるへき,みともおもはぬ,やまさとに,ともまつゆきの,なにとふるらむ
かれはつる,をののしのはら,みちたえて,あまりひかすの,つもるゆきかな
いまよりは,とたえもみえし,しらゆきの,つきてふりしく,くめのいははし
いととまた,かきりもみえす,むさしのや,あまきるゆきの,あけほののそら
おいかみの,たくひとやせむ,よよをへて,ゆきをいたたく,まつのこころは
たけくまの,まつのみとりも,うつもれて,ゆきをみきとや,ひとにかたらむ
みつとりの,かものかみやま,さえくれて,まつのあをはも,ゆきふりにけり
つきのこる,まきのとやまの,あけほのに,ひかりことなる,みねのしらゆき
しろたへの,ひかりそまさる,ふゆのよの,つきのかつらに,ゆきつもるらし
かさしをる,そてもやけさは,こほるらむ,みわのひはらの,ゆきのあけほの
ふゆのよの,さゆるにしるし,みよしのの,やまのしらゆき,いまそふるらし
ふりつもる,ゆきをかさねて,みよしのの,たきつかふちに,こほるしらなみ
おほゐかは,そまやまかせの,さむけきに,いはうつなみを,ゆきかとそみる
こきかへる,たななしをふね,あともなし,なにはのあしの,ゆきのしたをれ
ふるゆきは,それともみえす,ささなみの,よせてかへらぬ,おきつしまやま
よしのやま,ゆきふりはてて,としくれぬ,かすみしはるは,きのふとおもふに
いたつらに,すきゆくものと,おもひこし,としのなにとて,みにつもるらむ
わきてしも,をしむとなしに,あはれなり,ことしもかくて,くれぬとおもへは
くれぬとて,いまさらいそく,ことしかな,つきひのゆくも,しらさりしみに
いまさらに,としのくれとも,おとろかす,いそきなれたる,あさまつりこと
はたすすき,をはなさかふき,くろきもて,つくれるやとは,よろつよまてに
きみかよは,なからのはしの,はしめより,かみさひにける,すみよしのまつ
きみかよは,やそしまかくる,なみのおとに,かせしつかなり,すみのえのまつ
かみよより,あひおひのまつも,けふしこそ,ありてちとせの,かひもしるらめ
ときはなる,たままつかえや,いくちよも,きみかよはひに,かけをならへむ
かせかよふ,まつをうつして,いけみつの,なみもちとせの,かすによるらし
かそへしる,よはひをきみか,ためしにて,ちよのはしめの,はるにもあるかな
さくはなも,けふをみゆきの,はしめにて,なほゆくすゑも,よろつよやへむ
よろつよの,きみかかさしに,をりをえて,ひかりそへたる,やまさくらかな
きみかへむ,ちとせのはるを,かさぬへき,ためしとみゆる,やへさくらかな
ちよふへき,ためしときけは,やへさくら,かさねていとと,あかすもあるかな
あらたまの,としのちとせの,はるのいろを,かねてみかきの,はなにみるかな
きみかため,ひさしかるへき,はるにあひて,はなもかはらす,よろつよやへむ
きみのみや,ちとせのまつの,はなのいろに,とかへりまても,なれむとすらむ
ちとせとも,かきらぬきみか,ともなれは,まつもはなさく,はるやかさねむ
いろかへぬ,はこやのやまの,みねのまつ,きみをそちよの,ともとみるらむ
ひさにへむ,ともとやきみに,ちきるらむ,とかへりのまつの,はなのさくまて
まつかえも,やほよろつよの,いろそそふ,ちとせもあかぬ,わかきみのため
ゆくすゑを,おもふもひさし,ひめこまつ,いまよりきみか,ちよをちきりて
きみかへむ,ちとせのはるの,ゆくすゑも,まつのみとりの,いろにみゆらし
いくちよそ,みとりをそへて,あひおひの,まつときみとの,ゆくすゑのはる
いろかへぬ,をのへのまつに,ふくかせは,よろつよよはふ,こゑにそありける
つるかをか,こたかきまつを,ふくかせの,くもゐにひひく,よろつよのこゑ
きみかすむ,はこやのやまの,たまつはき,やちよさかえむ,すゑそひさしき
よををさめ,たみをあはれむ,まことあらは,あまつひつきの,すゑもかきらし
よものうみ,ななつのみちも,わかきみの,みよそをさまる,はしめなりける
よものうみ,をさまりぬらし,わかくにの,やまとしまねに,なみしつかなり
ももとせに,ちかつくひとそ,おほからむ,よろつよふへき,きみかみよには
わかのうらに,よるとしなみを,かそへしる,みよそうれしき,おいらくのため
なからへて,けさやうれしき,おいのなみ,やちよをかけて,きみにつかへよ
きみそなほ,けふよりもまた,かそふへき,ここのかへりの,とをのゆくすゑ
かめやまの,ここのかへりの,ちとせをも,きみかみよにそ,そへゆつるへき
おほゐかは,みかさやまさる,かめやまの,ちよのかけみる,みゆきとおもへは
きみかよは,のとかにすめる,いけみつに,ちとせをちきる,あきのつきかけ
かけきよき,いけのかかみに,てるつきも,くもるときなく,よろつよやへむ
あきらけき,みかけになるる,いけみつを,つきにそみかく,よろつよのあき
きみかよの,つきとあきとの,ありかすに,おくやくさきの,よものしらつゆ
きみかよに,ちたひあふへき,あきなれと,けふのくれをは,をしみかねつも
あめつゆの,めくみにそむる,もみちはの,ちしほはきみか,ちよのかすかも
さきそむる,まかきのきくの,つゆなから,ちよをかさねむ,あきそひさしき
きみかよの,かすにかさなる,ものならは,きくはいくへも,かきらさらまし
むらさきの,にはにみとりの,いろそへて,ゆくすゑとほき,ちよのくれたけ
よよをへし,みかきのたけの,たねなれは,すゑもちとせの,いろそそふへき
をさまれる,くもゐのにはに,きこゆなり,こころとけたる,たつのもろこゑ
つるのこの,すたちはしむる,けころもは,ちよにやちよを,かさねてそきむ
むしろたに,ちとせをかねて,すむつるも,きみかよはひに,しかしとそおもふ
としをへて,つかさくらゐを,ますかかみ,ちよのかけをは,きみそみるへき
よろつよに,よろつよそへて,ますかかみ,きみかみかけに,ならへてそみむ
わかきみは,ひとをかかみと,みかくなり,こころくもらて,ちよもつかへむ
わかのうらに,ふたたひたまを,みかくこそ,あきらけきよの,しるしなりけれ
あめつちと,ともにひさしき,しきしまの,みちあるみよに,あふかうれしさ
わかきみは,をののえくちし,としをへて,たみのななよの,すゑにあふまて
きみかよは,とよあしはらの,あきつすに,みちひるしほの,つきしとそおもふ
はるかにそ,いまゆくすゑを,おもふへき,なかをのむらの,なかきためしに
みかみやま,いはねにおふる,さかきはの,はかへもせすて,よろつよやへむ
くもりなき,たまたののへの,たまひかけ,かさすやとよの,あかりなるらむ
はるはると,くもりなきよを,うたふなり,つきてかさきの,あまのつりふね
ときをえて,ちたのむらひと,いくちたひ,とれともつきぬ,さなへなるらむ
しきしまの,みちもいまこそ,さかえけれ,よろつをすてぬ,きみかめくみに
たちかへり,なにとなこりを,をしむらむ,こころはひとに,わかれやはする
みとせまて,なれしさへこそ,うかりけれ,せめてわかれの,をしきあまりに
あつまちの,のはらしのはら,わけゆかは,こひむなみたを,おもひおこせよ
とまるへき,みちにもあらぬ,わかれちは,したふこころや,せきとなるらむ
わかれちは,せきもととめぬ,なみたかな,ゆきあふさかの,なをはたのめと
くるるまも,さためなきよと,しりなから,かへりこむひを,まつそはかなき
おほのうらの,そのなかはまに,よるなみの,ゆたにそきみを,おもふこのころ
いはせのの,あきはきしのき,こまなへて,こたかかりをも,せてやわかれむ
こぬひとを,まつあきかせの,ねさめには,われさへあやな,たひここちする
もろこしへ,ゆくひとよりも,ととまりて,からきおもひは,われそまされる
かきりある,いのちなりせは,めくりあはむ,あきともせめて,ちきりおかまし
こきいつる,あしわけをふね,なとかまた,なこりをとめて,さはりたにせぬ
なみのうへの,つきのこらすは,なにはえの,あしわけをふね,なほやさはらむ
またいつと,あひみむことを,さためてか,つゆのうきみを,おきてゆくらむ
たのめおく,あすのいのちも,しらなくに,はかなきものは,ちきりなりけり
たのますよ,これはあるよの,わかれとも,またあふまての,いのちしらねは
めにみえぬ,こころはかりは,おくれねと,ひとりややまを,けふはこゆらむ
これをみよ,こひしかるへき,ゆくすゑを,かねておもふに,ぬるるたもとそ
ものかはと,きみかいひけむ,とりのねの,けさしもなとか,かなしかるらむ
ふるさとに,たちかへるとも,ゆくひとの,こころはとめよ,ふはのせきもり
あはれまた,ことしもくれぬ,おいかみの,おとろへまさる,ひなのわかれに
ことのはに,なけくとはみよ,かかみやま,したふこころに,かけはなくとも
ここにして,いへやはいつこ,しらくもの,たなひくやまを,こえてきにけり
たまもかる,としまをすきて,なつくさの,のしまかさきに,ふねちかつきぬ
きみかため,なみのたましく,みつのはま,ゆきすきかたし,おりてひろはむ
あふさかを,うちいててみれは,あふみのうみ,しらゆふはなに,なみたちわたる
とまりする,をしまかいその,なみまくら,さこそはふかめ,よさのうらかせ
けふいくか,なみのまくらに,あけくれて,やまのはしらぬ,つきをみるらむ
わたのはら,やそしまかけて,しるへせよ,はるかにかよふ,おきのつりふね
すみたかは,ふるさとおもふ,ゆふくれに,なみたをそふる,みやことりかな
かきりなく,とほくきにけり,すみたかは,こととふとりの,なをしたひつつ
くさむすふ,かりほのとこの,あきのそて,つゆやはぬらす,ゆふくれのそら
ゆきなれぬ,ひなのあらのの,つゆわけて,しをるるたひの,ころもへにけり
ふるさとを,わすれむとても,いかかせむ,たひねのあきの,よはのまつかせ
あきのよも,あまたたひねの,くさまくら,つゆよりつゆに,むすひそへつつ
おほえやま,こえゆくすゑも,たひころも,いくののつゆに,なほしをるらむ
つゆふかき,のへのをささの,かりまくら,ふしなれぬよは,ゆめもむすはす
いつまてか,くさのまくらの,しらつゆの,おくとはいそき,ぬとはしをれむ
あつまのの,つゆわけころも,こよひさへ,ほさてやくさに,まくらむすはむ
みやこをは,よふかくいてて,あふさかの,せきにまたるる,とりのこゑかな
せきのとも,はやあけかたの,とりのねに,おとろかされて,いそくたひひと
あふさかの,とりのねとほく,なりにけり,あさつゆわくる,あはつののはら
たれかまた,つゆけきのへの,かりねせむ,むすひてすつる,くさのまくらに
わけすくる,ちくさのはなの,すりころも,おもひみたるる,たひのそらかな
さくらいろに,はるたちそめし,たひころも,けふみやきのの,はきかはなすり
わけゆけと,はなのちくさの,はてもなし,あきをかきりの,むさしののはら
しらかはの,せきやをつきの,もるかけは,ひとのこころを,とむるなりけり
こよひこそ,つきにこえぬれ,あきかせの,おとにのみきく,しらかはのせき
あきかせに,けふしらかはの,せきこえて,おもふもとほし,ふるさとのやま
あしからの,やまちのつきに,みねこえて,あくれはそてに,しもそのこれる
ゆくすゑは,つきにやこえむ,たひころも,ひもゆふくれの,さやのなかやま
たひのそら,いくゆふくれに,まちいてて,やまのはかはる,つきをみつらむ
たひひとは,またいてやらぬ,せきのとに,つきそさきたつ,ありあけのそら
われならぬ,ひともやかかる,たひねして,ありあけのつきに,ものおもふらむ
ふりすてて,たれかはこえむ,すすかやま,せきやはよはの,つきももりけり
たひひとの,よこほりふせる,やまこえて,つきにもいくよ,わかれしつらむ
さらぬたに,みやここひしき,あつまちに,なかむるつきの,にしへゆくかな
まつかねの,あらしのまくら,ゆめたえて,ねさめのやまに,つきそかたふく
いほりさす,はやまかはらの,かりねには,まくらになるる,さをしかのこゑ
まつかねの,まくらにしかの,こゑはして,このまのつきを,そてにみるかな
かりなきて,あさかせさむし,ふるさとに,わかおもふいもや,ころもうつらむ
こよひもや,さののをかへの,あきかせに,ささはかりしき,ひとりかもねむ
ささまくら,よはのころもを,かへさすは,ゆめにもうとき,みやこならまし
くさまくら,つゆうちはらふ,そのままに,なみたかたしく,よはのころもて
ふるさとに,かよふたたちは,ゆるさなむ,たひねのよはの,ゆめのせきもり
くさまくら,そてのみぬるる,たひころも,おもひたちけむ,ことそくやしき
しもさゆる,たひねのとこの,さひしさを,いかにとたにも,とふひともかな
たひならぬ,われもころもを,かたしきて,おもひやれとも,いかかとふへき
からころも,はるはるきぬる,たひねにも,そてぬらせとや,またしくるらむ
さととほき,やまちのくもは,しくれつつ,ゆふひにいそく,あきのたひひと
しくれつる,くもをとやまに,わけすてて,ゆきにこえゆく,あしからのせき
やすらはは,なほそつもらむ,ふるゆきに,しひてやこえむ,ふゆのやまみち
かひかねは,なほいかはかり,つもるらむ,はやゆきふかし,さやのなかやま
かへるさは,としさへくれぬ,あつまちや,かすみてこえし,しらかはのせき
たひころも,はるはるきぬる,やつはしの,むかしのあとに,そてもぬれつつ
やともかな,さののわたりの,さのみやは,ぬれてもゆかむ,はるさめのころ
たのめおく,やとしなけれは,たひのそら,くるるをみちの,かきりにそゆく
ゆきくれぬ,こやにひとよの,やととひて,なにはのあしの,かりねをやせむ
けふこそは,よそになりぬれ,かつらきや,こえしたかまの,みねのしらくも
ふるさとを,へたてきにけり,たひころも,かさなるやまの,やへのしらくも
たちかへり,またもやこえむ,みねのくも,あともさためぬ,よものあらしに
みやまちを,ゆふこえくれて,やともなし,くもゐるみねに,こよひかもねむ
みやこおもふ,うつのやまみち,こえわひぬ,ゆめかとたとる,こころまよひに
つゆしけき,つたのしけみを,わけこえて,をかへにかかる,うつのやまみち
あけぬとて,ふもとのさとは,いてぬれと,またきりくらき,さよのなかやま
いつくにか,やとをからまし,いはねふみ,かさなるやまに,ひはくれにけり
たつたやま,ゆふこえくれぬ,おほともの,みつのとまりに,ふねやまつらむ
こきいてし,みなとへたてて,わたのはら,かさなるくもに,かかるしらなみ
こくふねの,ゆくへもしらぬ,なみまより,みゆるこしまや,とまりなるらむ
わたのはら,おきこくふねの,よるへなみ,あまのすむてふ,さとやとはまし
いかにして,ひともかよはむ,わたのはら,ふねとかせとの,たよりならすは
みわたせは,みとりのそらに,なみかけて,とまりもしらぬ,ふなてしにけり
ふしなれぬ,とこのうらかせ,みにしみて,こころうきたつ,なみのおとかな
ふしなれぬ,はままつかねの,いはまくら,そてうちぬらし,かへるうらなみ
こととひて,いくたひすきぬ,ともちとり,あらいそなみの,よるのうきねに
ふしわひぬ,あしのはそよく,みなとかせ,さむくふくよの,なみのまくらに
みにそしむ,かかるところの,よはもまた,なれぬたひねを,すまのうらかせ
かちまくら,いかにさためて,ゆめもみむ,うきねになるる,ひとにとははや
ころもてを,しきつのうらの,うきまくら,なみたもなみも,かけぬよそなき
うきまくら,むすひもはてぬ,ゆめちより,やかてうつつに,かへるなみかな
おもひやれ,なれたるあまの,そてたにも,なみのうきねは,ぬるるならひを
こころして,とまひきおほへ,うきくもも,あめになるとの,おきつふなひと
ふねとめて,かたしくそての,うらかせを,たゆたふなみの,まくらにそきく
ともさそふ,むろのとまりの,あさあらしに,こゑをほにあけて,いつるふなひと
うかりける,あらいそなみの,おとまても,ならはぬたひに,そてそしをるる
まとろまて,つきをそみつる,よるなみの,あらきはまへの,よはのかりねに
いせしまや,つきにをりしく,はまをきの,かりねもさむし,あきのしほかせ
をりしかむ,ひまこそなけれ,おきつかせ,ゆふたつなみの,あらきはまをき
くさのはに,おきゐるつゆの,きえぬまに,たまかとみゆる,ことのはかなさ
ひさかたの,そらみることく,あふきみし,みこのみかとの,あれまくをしも
かからむと,おもひしもせは,おほふねの,とまるとまりに,しめゆはましを
ふちころも,おりけるいとは,みつなれや,ぬれはまされと,かわくまもなし
ことのはに,いひおくつゆも,なかりけり,しのひくさには,ねをのみそなく
かりそめの,わかれならねは,しのふくさ,しのふにつけて,つゆそこほるる
あしひきの,やまほとときす,このころは,わかなくねをや,ききわたるらむ
いとへとも,あまりうきみの,なからへて,ひとにおくるる,かすつもるらむ
