ささなみや,にほてるあまの,ぬれころも,うらかせさむく,うたぬよもなし
あちきなく,いそかぬよその,まくらまて,ゆめちとほさす,うつころもかな
おとろかす,きぬたのおとに,さよころも,かへすほとなき,うたたねのゆめ
うちあかす,きぬたのおとの,かなしきは,なかきよさむの,ねさめなりけり
よもすから,つきみるひとの,いねかてに,あかつきかけて,うつころもかな
たれゆゑか,かたふくまての,つきかけに,ねなましひとの,ころもうつらむ
しつかうつ,よそのきぬたの,おとのみそ,あきのねさめの,ともとなりける
ぬれつつや,しひてうつらむ,しらつゆの,あかつきおきの,あさのさころも
そてのうへの,つゆもみたるる,あきかせに,たれかしのふの,ころもうつらむ
のこりける,あきのひかすを,かそへつつ,しものよなよな,うつころもかな
しろたへの,そてのはつしも,つきさえて,いととよさむに,うつころもかな
やまかはの,みつのみなかみ,たつねきて,ほしかとそみる,しらきくのはな
ちりはてて,はななきときの,きくなれは,うつろふいろの,をしくもあるかな
あきふかき,まかきはしもの,いろなから,おいせぬものと,にほふしらきく
やまひとの,ちとせのあきを,ゆつりおきて,きみかためにと,さけるしらきく
ゆくすゑは,なほなかつきの,きくのえに,かさなるちよを,きみにゆつらむ
ゆくすゑの,あきをかさねて,ここのへに,ちよまてめくれ,きくのさかつき
のこりける,あきのひかすも,あるものを,うつりなはてそ,にはのしらきく
わかそてに,つゆをのこして,なかつきや,すゑののをはな,うらかれにけり
なかつきも,すゑののはらの,はなすすき,ほのかにのこる,あきのいろかな
したつゆの,そむるはいろの,うすけれは,もみちもあきの,しくれをやまつ
つのくにの,いくたのもりの,はつしくれ,あすさへふらは,もみちしぬへし
そめてけり,みむろのやまの,はつもみち,しくれもつゆも,いろにいてつつ
いとはやも,そめていろこき,もみちかな,このひともとや,まつしくるらむ
たまほこの,みちのゆくての,はしもみち,をちこちひとや,をりてかささむ
つゆしくれ,いかにそめてか,しのふやま,ききのこのはの,いろにいつらむ
しくれゆく,くものとたえは,ひかけにて,にしきをさらす,みねのもみちは
をくらやま,こころにそむる,もみちはは,しくれのほかの,いろやまさらむ
つゆしもの,かさなるやまの,もみちはは,ちしほののちも,いろやそふらむ
いろふかき,みやまかくれの,もみちはを,あらしのかせの,たよりにそみる
もみちはの,ちりくるあきは,おほゐかは,わたるふちせも,みえすそありける
みなそこに,かけしうつれは,もみちはの,いろもふかくや,なりまさるらむ
たつたかは,みねのもみちの,ちらぬまは,そこにそみつの,あきはみえける
たつたかは,みつのあきをや,いそくらむ,もみちをさそふ,みねのあらしに
うつりゆく,ははそのもみち,ひととはは,いかにいはたの,をののあきかせ
ちりつもる,にはのもみちは,のこるとも,あきのひかすは,とまりしもせし
おほゐかは,なかれてはやき,このはにも,とまらぬあきの,いろはみえけり
いかたしよ,あきのなこりの,おほゐかは,このくれしはし,いそかすもかな
しもふかく,うつろひゆくを,あきのいろの,かきりとみする,しらきくのはな
ゆくあきの,なこりおもはぬ,ときたにも,あかすやはみぬ,ありあけのつき
いかかまた,おもひすてては,すくすへき,とまらぬあきの,わかれなりとも
めにみえぬ,こころはかりに,したへとも,みをしわかねは,あきそとまらぬ
あすしらぬ,みをはおもはて,めくりこむ,あきのわかれを,なにをしむらむ
まつしまの,あまのころもて,あきくれて,いつかはほさむ,つゆもしくれも
しくれゆく,そらにもしるし,かみなつき,くもりもあへす,ふゆやきぬらむ
いつしかと,けさはしくれの,おとはやま,あきをのこさす,ちるもみちかな
かみなつき,しくれとともに,ふりまかふ,このはもふゆの,はしめなりけり
けさとても,おなしくもゐを,かみなつき,ときしりかほに,ふるしくれかな
もしほやく,けふりをくもの,たよりにて,しくれをいそく,すまのうらかせ
かつらきや,たかねにかかる,うきくもは,よそにしらるる,しくれなりけり
そらはなほ,しくれそまさる,うきくもの,たなひくやまの,みねのあらしに
すきやらて,おなしをのへや,しくるらむ,くもふきかへす,まつのあらしに
ふかきよの,ねさめのゆめの,なこりまて,またおとろかす,むらしくれかな
ゆふしくれ,すきゆくやまの,たかねより,むらくもわけて,いつるつきかけ
しはしこそ,しくれてくもれ,うきくもの,あとはかかみの,やまのはのつき
もみちはを,さそふあらしの,たひことに,こすゑのつきの,かけそしくるる
くもかかる,みねはしくれて,あらしふく,ふもとにふるは,このはなりけり
かみなつき,ふくやあらしの,やまたかみ,くもにしくれて,ちるこのはかな
おのつから,ふかぬたえまも,あらしやま,なにさそはれて,ちるこのはかな
ちはやふる,かみなつきとは,しらねはや,もみちをぬさと,かせのふくらむ
あふさかの,せきのもみちの,からにしき,ちらすはそてに,かさねましやは
ちりまかふ,もみちのいろに,やまもとの,あけのそほふね,なほこかるらし
からにしき,たつたのかはの,もみちはに,みつのあきこそ,なほのこりけれ
かきねなる,くさもひとめも,しもかれぬ,あきのとなりや,とほさかるらむ
つゆおきし,いろともみえす,かれはてて,まかきものへも,しものしたくさ
にはのおもに,あとなきしもの,やへむくら,かれてもさはる,ひとめなりけり
しもむすふ,くさのたもとの,はなすすき,まねくひとめも,いまやかれなむ
かくはかり,みにしむいろは,あきもあらし,しもよのつきの,こからしのかせ
ふくかせも,あけかたさむき,ふゆのよの,あさちかしもに,つきそさやけき
おくしもも,ひとつにさえて,ふゆかれの,をののあさちに,こほるつきかけ
あきのいろは,とほさとをのに,しもかれて,つきそかたみの,ありあけのそら
あらしやま,ふもとのかねは,こゑさえて,ありあけのつきそ,みねにかかれる
くさもきも,ふゆかれさむく,しもふりて,のやまあらはに,はるるつきかけ
つかへこし,とよのあかりは,としをへて,またやしもよの,つきをみるへき
くれやすき,しものまかきの,ひかけにも,とはれぬころの,つもるをそみる
おきまよふ,しものまかきは,わすれねと,ひかけにのこる,いろそすくなき
うらつたふ,あともなくさの,はまちとり,ゆふしもみちて,そらになくなり
なにはかた,ゆふなみたかく,かせたちて,うらわのちとり,あともさためす
なにはかた,みきはのちとり,さゆるよは,あしまのしもに,うらみてそなく
なにはえの,あしのうきねの,なかきよに,あかつきとほく,なくちとりかな
さえわたる,よはのうらかせ,おとふけて,かたふくつきに,ちとりなくなり
さよふけて,あしのすゑこす,はまかせに,うらかなしくも,なくちとりかな
ともさそふ,みなとのちとり,こゑすみて,こほりにさゆる,あけかたのつき
しもかれの,あしまのつきの,あけかたを,なきてちとりの,わかれぬるかな
かよふらむ,ことうらひとの,ねさめまて,おもひしられて,なくちとりかな
さゆるよの,こほりとちたる,いけみつに,かものあをはも,しもやおくらむ
やまかけや,なつみのかはに,なくかもの,おのかはかせに,なみそこほれる
たにふかみ,やまかせさむき,たきつせの,なかなるよとや,まつこほるらむ
ふゆかはの,はやせのなみの,おのつから,こほらぬひまに,やとるつきかけ
ふけゆけは,いはこすなみや,こほるらむ,かはせのつきの,かけそのとけき
もみちはの,かけみしみつの,うすこほり,とまらぬいろを,なにふすふらむ
いさやかは,いまやこほりも,しきたへの,とこのやまかせ,さむくふくなり
うちよする,なみもこほりて,みなとえの,あしのはさむく,むすふあさしも
しもかれの,あしまのかせは,よさむにて,こほりによわる,なみのおとかな
あしろきに,いさよふなみを,たよりにて,やそうちかはは,まつこほりつつ
ふねもかな,いさよふなみの,おとはして,またよはふかし,うちのあしろき
おとたてて,のきはにさやく,ささたけの,よのまのかせに,あられふるなり
をかのへの,ならのおちはや,くちぬらむ,いまはおとせて,ふるあられかな
ころもてに,あられみたれて,かかるなり,はらははそてに,たまやくたけむ
あらしふく,すそののひかけ,さえくれて,くものたよりに,あられふるなり
くものうへの,ありあけのつきも,かけさえて,ふるやあられの,たましきのには
よのほとに,つもりにけらし,きのふまて,みさりしやまの,みねのしらゆき
みやこには,あらしはかりの,さゆるひも,とやまをみれは,ゆきふりにけり
ははそはら,しくれしいろも,あとたえて,いはたのをのに,ゆきはふりつつ
のもやまも,うつもれにけり,たかまとの,をのへのみやの,ゆきのあけほの
はれぬれは,のこるやまなく,つもりけり,くもまにみつる,みねのしらゆき
かせさむみ,こほれるくもの,みねつつき,こえゆくすゑに,つもるしらゆき
よしのやま,みねのあらしも,いまよりは,さむくひことに,つもるしらゆき
いととまた,ふゆこもりせる,みよしのの,よしののおくの,ゆきのふるさと
あまのはら,そらかきくらし,ふるゆきに,おもひこそやれ,みよしののやま
あすかかは,かはおとたかし,うはたまの,よかせをさむみ,ゆきそふるらし
つもれたた,みちはたゆとも,やまさとに,ひをふるゆきを,ともとたのまむ
けぬかうへに,つもらはつもれ,ふるゆきの,みのしろころも,うちもはらはし
ふきおろす,あらしのすゑの,やまかけは,ふるほとよりも,つもるしらゆき
たかさこの,をのへのあらし,ふくほとは,ふれとつもらぬ,まつのしらゆき
ゆきをれの,おとたにいまは,たえにけり,うつもれはつる,みねのまつはら
とふひとを,まつとたのみし,こすゑさへ,うつもれはつる,ゆきのふるさと
ふりまさる,としをかさねて,みつるかな,ならひのをかの,まつのしらゆき
したをれの,おとこそしけく,きこえけれ,しのたのもりの,ちえのしらゆき
ちえにさく,はなかとそみる,しらゆきの,つもるしのたの,もりのこすゑは
ちりつもる,はなかとみえて,さくらあさの,をふのしたくさ,ゆきふりにけり
よしのやま,ふもとにふらぬ,ゆきならは,はなかとみてや,たつねいらまし
けふりたつ,ふしのたかねに,ふるゆきは,おもひのほかに,きえすそありける
やまふかみ,けふりをたにと,おもひしを,しはとるみちも,ゆきにたえつつ
ふゆふかき,あこきのあまの,もしほきに,ゆきつみそへて,さゆるうらかせ
ふゆかれの,をはなおしなひ,ふるゆきに,いりえもこほる,まののうらかせ
うらかせに,かへらぬなみと,みゆるかな,おなしみきはに,ふれるしらゆき
たつたかは,こほりのうへに,かけてけり,かみよもきかぬ,ゆきのしらゆふ
かみかきに,ゆきのしらゆふ,うちはへて,なひくとみゆる,まつのしたをれ
ゆきにたに,あとまつかたそ,なかりける,あたにもこえぬ,かみのいかきは
つのくにの,こやのあしふき,うつもれて,ゆきのひまたに,みえぬころかな
わけきつる,あとともみえす,ささのはの,みやまもさやに,つもるしらゆき
つたへこし,よよのあとをも,たつねみつ,たけのそのふの,にはのしらゆき
ふかくさや,たけのしたみち,わけすきて,ふしみにかかる,ゆきのあけほの
さゆるよの,かせはおとせて,あけにけり,たけのはうつむ,けさのしらゆき
かねのおとに,いまやあけぬと,なかむれは,なほくもふかし,みねのしらゆき
いくへとは,わけてもしらし,あらちやま,くももかさなる,みねのしらゆき
ふりくらす,けふさへゆきに,あとたえは,あすかのさとを,たれかとふへき
よしさらは,ひととはすとも,にはのおもに,あとなきゆきを,ひとりこそみめ
こぬひとを,けさはうらみし,われたにも,あとつけかたき,にはのしらゆき
かよふらむ,こころもいさや,しらゆきの,あとみぬほとは,いかかたのまむ
しられしな,とはぬをひとの,なさけとは,われこそみつれ,にはのしらゆき
ふみわけむ,わかあとさへに,をしけれは,ひとをもとはぬ,にはのしらゆき
しはしこそ,ひとのなさけも,またれしか,あまりなるまて,つもるゆきかな
しらゆきの,ふるのなかみち,なかなかに,とふひとつらき,あとそのこれる
うつみひの,きえぬはかりを,たのめとも,なほしもさゆる,とこのさむしろ
くものうへに,ねまちのつきは,ふけにけり,のふしのそても,しもむすふまて
けふもまた,をしむとなれは,くれはとり,あやにくにのみ,すくるとしかな
つきひのみ,たたいたつらに,こゆるきの,いそくにつけて,くるるとしなみ
かきりある,つきひはかねて,しりなから,おとろかれぬる,としのくれかな
いにしへは,いそくはかりの,こころにて,くれゆくとしを,なけきやはせし
おもへたた,ふりぬるのちの,としのくれ,いにしへたにも,をしまれしみに
そらにこそ,つきひもめくれ,さのみなと,むなしきとしの,みにつもるらむ
つもりゆく,としのおもはむ,ことわりも,はかなくくるる,けふそしらるる
ひとかたに,おもひそはてぬ,はるをまつ,こころにをしき,としのくれかな
くもりなき,こころはそらに,てらせとも,われとへたつる,うきくもを,かせのたよりに,さそひきて,いつをはしめと,くらきより,くらきみちにも,まよふらむ,これをすくはむ,ためとてそ,みよのほとけは,いてにける,ときおくのりは,さまさまに,ななのむねまて,わかるれと,こころひとつを,たねとして,まことのみちにそ,たつねいる,しかはあれとも,これはみな,しかのそのふの,かせのおと,ふきそめしより,わしのみね,やとせのあきを,むかへても,やみをてらせる,ひかりにて,きりをいとはぬ,つきならす,つるのはやしの,けふりより,やつのももとせ,すきてこそ,まことののりは,ひろめむと,ときけることは,すゑつひに,みつのくにくに,つたへきて,わかやまとにそ,ととまれる,あまねくてらす,おほひるめ,もとのくにとて,まきはしら,つくりもなさぬ,ことわりの,かくあらはれて,やまとりの,おのれとなかく,ひさしくそ,くにをまもらむ,かためにて,よよをかさねて,たえせねは,えふのみなから,このままに,さとりのくらゐ,うこきなく,よををさむへき,しるしとて,きよきなきさの,いせのうみに,ひろへるたまを,みかきもり,しほのみちひも,てにまかせ,ふくかせふるあめ,ときしあらは,たみのかまとも,にきはひて,よろつよふへき,あしはらの,みつほのくにそ,ゆたかなるへき
よよたえす,のりのしるしを,つたへきて,あまねくてらす,ひのもとのくに
たにちかく,いへはをれとも,こたかくて,さとはあれとも,ほとときす,いまたきなかす,なくこゑを,きかまくほしと,あしたには,かとにいてたち,ゆふへには,たにをみわたし,こふれとも,ひとこゑたにも,いまたきなかす
ふちなみの,さかりはすきぬ,あしひきの,やまほとときす,なとかきなかぬ
みつもろの,かみなひやまに,いほえさし,しけくおひたる,とかのきの,いやつきつきに,たまかつら,たゆることなく,ありつつも,やますかよはむ,あすかのや,ふるきみやこは,やまたかみ,かはとほしろし,はるのひは,やましみかほし,あきのよは,かはしさやけし,あさくもに,たつはみたれて,ゆふきりに,かはつはさわく,みることに,ねにのみなかる,むかしおもへは
あすかかは,かはよとさらす,たつきりの,おもひすくへき,こひにあらなくに
やましろの,くにのみやこは,はるされは,はなさきみたり,あきされは,もみちはにほひ,おひにせる,いつみのかはの,かみつせに,うちはしわたし,よとせには,うきはしわたし,ありかよひ,つかへまつらむ,よろつよまてに
きみかよは,ゆくすゑまつに,はなさきて,とかへりいろを,みつかきの,ひさしかるへき,しるしには,ときはのやまに,なみたてる,しらたまつはき,やちかへり,はかへするまて,みとりなる,さかきのえたの,たちさかえ,しきみかはらを,つみはやし,いのるいのりの,しるしあれは,ねかふねかひも,みつしほに,のふるいのちは,なかはまの,まさこをちよの,ありかすに,とれともたえす,おほゐかは,よろつよをへて,すむかめの,よはひゆつると,むれたりし,あしまのたつの,さしなから,ともはくもゐに,たちのほり,われはさはへに,ひとりゐて,なくこゑそらに,きこえねは,つもるうれへも,おほかれと,こころのうちに,うちしのひ,おもひなけきて,すくるまに,かかるおほせの,かしこさを,わかみのはるに,いはひつつ,よよをふれとも,いろかへぬ,たけのみとりの,すゑのよを,みかきのうちに,うつしかへて,にほふときくの,はなならは,しもをいたたく,おいのみの,ときにあひたる,こころこそせめ
しらゆきの,ふりしくふゆは,すきにけらしも,はるかすみ,たなひくのへに,うくひすなくも
はつせのや,ゆつきかしたに,わかかくしたるつま,あかねさし,てれるつきよに,ひとみてむかも
いけのへの,をつきかしたに,ささなかりそ,それをたに,きみかかたみに,みつつしのはむ
みとりこと,おもひしひとも,おいぬとて,そむくよを,みるかなしさは,ゆめかうつつか
ありてなき,ゆめもうつつも,たれにかく,とはれまし,きみかみるよに,そむかさりせは
これもまた,ひとえたのこれ,しをれても,さけるひさしさ,はなのかたみそ
こまわたす,ひとせもみえす,やへこほり,うはなみなきは,ふかきみなそこ
ふゆかれを,ちくさおしなひ,はてはみな,かせにゆきさへ,またつもるらし
いかにまた,ひとりあかすか,しのふてふ,ひとはつらしな,おもひこりねよ
ふたはにて,わかひきうゑし,まつのきの,えたさすはるに,あひにけるかな
はなのかの,えたにしとまる,ものならは,くるるはるをも,をしまさらまし
なにことも,すつるみなれと,よのなかの,えさるましきは,きみゆゑとしれ
うくひすは,はなのしるへを,もとむめり,さくらむかたの,かせもふかなむ
よをすつと,いかていふらむ,けふあすも,ものはなにゆゑ,おもふわかみそ
なにはひと,あしのわかはや,ほさてたく,みとりにかすむ,ゆふけふりかな
さよころも,かへすかひなき,みにはたた,きみをうらみて,そてそぬれぬる
まはらなる,ねやをとめては,もりくれと,やとるほとなき,なつのよのつき
かみやまに,いくよへぬらむ,さかきはの,ひさしくしめを,ゆひかけてけり
つゆなから,いろもかはらす,すりころも,ちくさのはなの,みやきののはら
わすれすよ,しものしたなる,はなすすき,をしきかたみの,あきのおもかけ
いにしへよ,いかにすきこし,かたなれは,しのへとかへる,みちなかるらむ
あふことに,かへむいのちも,かへりみす,たたみをすてて,こふるはかなさ
ほともなく,とくさむくのは,なりにけり,むしのこゑこゑ,よわりゆくまて
おしなへて,よものくさきの,いろつくは,やますしくれの,ふれはなりけり
はるたつと,きくにつけても,かすかのの,わかなをなとか,ひとのわするる
たもとには,にほはさりせは,うめのはな,ひきかくしても,をるへきものを
あをやきの,うちたれかみを,みせむとや,いつへきかとに,まちたてるらむ
そらはまた,あまけになれや,はるのよの,つきもかすみの,そてかさをきて
きみかため,かせをそいとふ,このはるは,はなゆゑとのみ,なにおもひけむ
まねくとて,さのみもひとの,ととまらは,をはなかもとや,ところなからむ
みたれたる,なをのみそたつ,かるかやの,おくしらつゆを,ぬれてきぬらむ
わかことく,はたおるむしも,ねをやなく,ひとのつらさを,たてぬきにして
やまのはを,いつるのみこそ,さやけけれ,うみなるつきの,くらけなるかな
よるよるは,きぬたのおとを,さそひきて,かせそまくらに,ころもうちける
しつのめか,きなれころもの,あきあはせ,はやくもいそく,つちのおとかな
さほやまの,あらしそやかて,ぬかせける,もみちのにしき,みにはきたれと
ははききは,おもてふせやと,おもへはや,ちかつくままに,かくれゆくらむ
ふりかくる,ひたひのかみの,かたみたれ,とくとたのむる,けふのくれかな
のせてやる,わかこころさへ,ととめおきて,ねたくもかへす,むなくるまかな
ますらをの,すけのあみかさ,うちたれて,めをもあはせす,ひとそなりゆく
いくへつつ,いくつかさねて,たのままし,かりのこのよの,ひとのこころは
かちひとの,のわきにあへる,ふかみのの,けをふくよこそ,くるしかるらめ
よをすてて,ひとにもみえす,しられねは,われこそいまは,かくれみのなれ
きみかうた,しかまのいちと,みしかとも,かちのなきこそ,あやしかりけれ
ゆきかへる,ものとしるしる,あやしくも,わかれといへは,をしまるるかな
みちのくは,よをうきしまも,ありといふ,せきこゆるきの,いそかさらなむ
おくれしと,いはぬなみたも,たむけには,ととめかねつる,ものにそありける
もみちをも,はなをもをれる,こころとは,たむけのやまの,かみやしるらむ
みやこなる,ひとのかすには,あらねとも,あきのつきみは,おもひいてなむ
きみかため,いのりてたてる,からころも,わかれのそてや,たむけなるらむ
きみかゆく,くもちおくれぬ,あしたつは,いのるこころの,しるへなりけり
つゆのこと,はかなきみをは,おきなから,きみかちとせを,いのりやるかな
まちつけむ,いのちををしむ,わかれちは,きみをもみをも,いのるとをしれ
わかれちそ,いまはなくさむ,きみかかく,まつとしきかは,ちよもへぬへし
なほさりに,かへらむほとを,ちきるかな,いのちをしらぬ,わかれなれとも
かきくらし,ゆくそらもなき,わかれちは,とまるもとまる,こころならしを
いまさらに,わかるとなにか,おもふらむ,われこそさきに,いへをいてしか
あつさゆみ,ひきととめても,みてしかな,いなはこひしと,おもふへけれは
みなれよと,そふるかかみの,かけたにも,くもらてすくせ,ひとわするとも
あさきりに,よとのわたりを,ゆくふねの,しらぬわかれも,そてぬらしけり
ゆくこまの,あとたにもなし,たひひとの,かちののはらに,しけるなつくさ
うらうらの,すゑのとまりは,しらねとも,おなしいそへを,いつるともふね
けさはみな,まほにそかくる,おひかせの,ふくひとかたに,いつるともふね
はるかなる,なみちへたてて,こくふねは,ゆくともみえす,とほさかりつつ
てるつきを,くもなかくしそ,しまかけに,わかふねよせむ,とまりしらすも
なにはかた,こきいつるふねの,はるはると,わかれくれとも,わすれかねつも
かへりみる,みやこやいつく,わたのはら,くものなみちは,はてもしられす
なにはかた,おなしいりえに,ふねとめて,いくよあしまの,つきをみつらむ
なみたそふ,そてのみなとを,たよりにて,つきもうきねの,かけやとしけり
ねさめして,いくよあかしの,うらかせを,なみのまくらに,ひとりきくらむ
まとろまて,こよひやひとり,あかしかた,なみのまくらに,かよふうらかせ
はるはると,なみちのすゑに,こきくれて,しらぬみなとに,とまるふなひと
なこのうらに,とまりをすれは,しきたへの,まくらにたかき,おきつしらなみ
ふねとむる,としまかいその,うらひとも,うきてよわたる,ならひをそしる
たひひとも,たたぬひもなき,あつまちの,ゆききになるる,たこのうらなみ
かりそめと,おもひなからも,たひころも,たちわかるれは,そてそしをるる
たひころも,みやこへいそく,みちならは,いとかくそては,しほらさらまし
たひひとの,こころつくしの,みちなれや,ゆききゆるさぬ,もしのせきもり
いまもかく,とさしやささぬ,たひひとの,みちひろきよに,あふさかのせき
あつまちの,かたになこその,せきのなは,きみをみやこに,すめとなりけり
みやこには,きみにあふさか,ちかけれは,なこそのせきは,とほきとをしれ
たひころも,あかつきふかく,たちにけり,はるかにきても,あふひとそなき
みやこをは,ひとりいてしを,いかにして,うきことはかり,みにはそふらむ
みやこいてて,いくよになりぬ,くさまくら,むすふかりねの,つゆをのこして
かりねとも,いまはおもはし,ひかすへて,むすひなれぬる,くさのまくらを
たひねとは,おもはさらなむ,くさまくら,あやめにこよひ,むすひかへつつ
かりそめの,あやめにそへて,くさまくら,こよひたひねの,ここちこそせね
ふしなれぬ,たひねのまくら,ほともなく,あかつきまたて,ゆめそさめぬる
ゆめむすふ,たひねのいほの,くさまくら,ならはぬほとの,そてのつゆかな
ゆめをたに,みつとはいはし,なにはなる,あしのしのやの,よはのあきかせ
かりねする,まののいりえの,あきのよに,かたしくそては,をはななりけり
ささまくら,いくののすゑに,むすひきぬ,ひとよはかりの,つゆのちきりを
すきかてに,のなかのしみつ,かけみても,もとすみなれし,かたそわすれぬ
わけきつる,やまちのつゆの,ぬれきぬは,ほさてかたしく,のへのかりいほ
いまこむと,むすふちきりも,あたにのみ,おもひおかるる,みちしはのつゆ
ふるさとは,つゆもわすれす,くさまくら,むすふかりねの,よはをかさねて
たひころも,かさなるそての,つゆしくれ,きのふもほさす,けふもかわかす
いそきつる,みちのゆくては,くらきよに,さとをしらせて,とりのなくなる
たひころも,たつよりそての,なみたにて,むすふまくらも,のへのゆふつゆ
くれはつる,あらしのそこに,こたふなり,やととふやまの,いりあひのかね
いまそきく,ゆふこえくれて,はつせやま,ひはらのおくの,いりあひのかね
くれすとて,さとのつつきは,うちすきぬ,これよりすゑに,やとやなからむ
いつくとも,さためぬたひは,ゆきくるる,さとをかきりに,やとやからまし
つゆわけて,やとかりころも,いそけとも,さとはとほちの,のへのゆふくれ
ゆくさきの,ちかつくほとは,ふるさとの,とほさかりぬる,ひかすにそしる
たひころも,ゆふこえかかる,やまのはに,ゆくさきみえて,いつるつきかけ
ゆきくれて,ふもとののへに,やととへは,こえつるやまを,つきもいてけり
あまつそら,おなしくもゐに,すむつきの,なとかたひねは,さひしかるらむ
くさまくら,つゆのやととふ,つきかけに,ほさぬたひねの,そてやかさまし
つきもまた,したひきにけり,われはかり,やとるとおもふ,のへのかりいほ
したひくる,かけはたもとに,やつるとも,おもかはりすな,ふるさとのつき
したひきて,またふみなれぬ,やまちにも,みやこにてみし,つきそともなふ
よもすから,かよふゆめちは,たえはてて,つきをみやこの,かたみにそみる
ときしもあれ,なかめすてにし,なかつきの,つきをみやこの,なこそをしけれ
いつくにも,なほおもかけの,みにそへは,つきのみやこを,おもひこそやれ
ぬれつつも,なほそわけゆく,たひころも,あさたつやまの,まきのしたつゆ
ひとりゆく,さよのなかやま,なかそらに,あきかせさむく,ふくるつきかけ
みやことて,くものたちゐに,しのへとも,やまのいくへを,へたてきぬらむ
あかつきの,せきのあききり,たちこめて,みやこへたつる,あふさかのやま
きよみかた,なみのせきもり,とめすとも,つきをみすてて,たれかすくへき
よをこめて,やまちはこえぬ,ありあけの,つきよりのちの,ともやなからむ
たひひとの,とこのやまかせ,ゆめたえて,まくらにのこる,ありあけのつき
こけむしろ,たたひとへなる,いはかねの,まくらにさむき,とこのやまかせ
かりねする,こよひはかりの,いはかねに,いたくなふきそ,みねのこからし
つきまちて,なほこえゆかむ,ゆふやみは,みちたとたとし,さやのなかやま
こえやらて,やととひかぬる,ときしもあれ,あらしふきそふ,さやのなかやま
ことのはも,およはぬふしの,たかねかな,みやこのひとに,いかかかたらむ
たちまよふ,あさまのやまの,みねのくも,けふりをひとの,みやはとかめむ
ゆくすゑも,あともさなから,うつもれて,くもをそわくる,あしからのやま
あきかせは,おもふかたより,ふきそめて,みやここひしき,しらかはのせき
ゆくひとも,えそすきやらぬ,ふきかへす,ころものせきの,けさのあらしに
ゆきのうちに,むかしのみちを,たつぬれは,まよはぬこまの,あとそしらるる
ゆきのもる,すまのせきやの,いたひさし,あけゆくつきも,ひかりとめけり
みやこたに,しくるるころの,むらくもに,そなたのそらの,ゆきけをそしる
みやこたに,はれぬしくれに,おもひやれ,こしちはゆきの,ふらぬひそなき
うちまやま,けさこえゆけは,たひひとの,ころもてさむし,ゆきはふりつつ
ふみわくる,あとよりほかは,たひひとの,かよふかたなき,のへのしらゆき
なれきつる,としとともにも,かへらすは,なみたはかりや,みにはそはまし
かへるさの,たひねのゆめに,みえやせむ,おもひおくれぬ,こころはかりは
かへるさに,おもひおくれぬ,こころとも,たひねのゆめに,みえはたのまむ
ふるさとの,ゆめのかよひち,せきもゐは,なにをたひねの,なくさめにせむ
ゆめをたに,むすひもはてす,くさまくら,かりねのとこの,よはのあらしに
いはかねの,まくらはさしも,なれにしに,なにおとろかす,まつのあらしそ
ふるさとに,かよふゆめちも,ありなまし,あらしのおとを,まつにきかすは
すきにける,やまはももへを,へたつれと,ひとよにかよふ,わかゆめちかな
いつこをか,いへちとわきて,たのむへき,なへてこのよを,たひとおもへは
あとたれし,かみよにうゑは,すみよしの,まつもちとせを,すきにけらしも
いくちよと,またゆくすゑを,ちきるらむ,けふまちえたる,すみよしのまつ
すみのえや,けふのみゆきを,まつとてそ,かみもちとせの,たねはまきけむ
すみよしの,まつのちとせも,みゆきする,けふのためとや,かみはうゑけむ
ちとせとも,いのるしるしの,ことのはを,むすひやしつる,すみよしのまつ
すみよしの,まつもはなさく,みよにあひて,とかへりまもれ,しきしまのみち
さらぬたに,あささはをのの,わすれみつ,わすれはてても,いくかへぬらむ
おもひいてよ,かみよもみきや,あまのはら,そらもひとつに,すみのえのつき
みやゐせし,かみよおもへは,かたそきの,ゆきあひのしもは,としふりにけり
ちきりありて,つかふるかみの,みしめなは,なほよよかけて,みにたのむかな
みかきおく,あとをおもはは,たまつしま,いまもあつむる,ひかりをもませ
しきしまの,やまとことのは,わかよまて,うけけるかみの,すゑもたのもし
わかのうらや,もにうつもれし,たまもいま,ひかりをそへて,かみそみるらし
わかのうらに,たてしちかひの,みやはしら,いくよもまもれ,しきしまのみち
ひとすちに,うきをもいかに,なけかまし,かみにまかせぬ,わかみなりせは
うもれきの,みはいたつらに,ふりぬとも,かみたにはるの,めくみあらはせ
みかさやま,おいきもいまは,はなさきて,よよにかはらす,はるにあひぬる
みかさやま,はるのめくみの,あまねくは,ふちのすゑはも,なほやさかえむ
てらせなほ,やまはみかさの,あさひかけ,あふくこころも,くもりやはする
なかなかに,さしてもいはし,みかさやま,おもふこころは,かみもしるらむ
かすかやま,ふかくたのみし,なつくさの,しけきめくみそ,みにあまりぬる
ひとよりは,あはれとおもへ,かすかやま,しかもたのみを,かくるとしつき
のほるへき,あとをはすてし,かすかやま,いまひとさかは,かみにまかせむ
かすかやま,あまつこやねの,ますかかみ,うつりしかけの,つきをみるかな
さかきはに,しらゆふかけて,つもりけり,みかさのもりの,けさのはつゆき
たのもしな,さほのかはせの,かみさひて,みきはのちとり,やちよとそなく
よよかけて,かみにつかふる,なとりかは,かかるせまてと,みをそいのりし
ふたはより,かみをそたのむ,をしほやま,われもあひおひの,まつのゆくすゑ
おもひやる,そてもぬれけり,いはたかは,わたりなれにし,せせのしらなみ
