あきはつる,いろのかきりと,かつみても,あかすしくれの,ふるなみたかな
ととめおく,つゆのかたみは,そてぬれて,ゆくかたしらぬ,あきのわかれち
よもすから,をしむたもとの,つゆのみや,あけなはあきの,なこりなるへき
おもへとも,こよひはかりの,あきのそら,ふけゆくくもも,うちしくれつつ
ふゆのきて,もみちふきおろす,みむろやま,あらしのすゑに,あきそのこれる
ふゆのくる,かみなひやまの,むらしくれ,ふらはともにと,ちるこのはかな
ふゆきぬと,けさはいはたの,ははそはら,おとにたてても,ふるしくれかな
しくれとも,なにしかわかむ,かみなつき,いつもしのたの,もりのしつくは
おとつれて,なほすきぬるか,いつくにも,こころをとめぬ,はつしくれかな
ふきまよふ,かせにまかせて,やまのはに,しくるるくもは,あともさためす
あくるよの,とやまふきこす,こからしに,しくれてつたふ,みねのうきくも
けふもまた,くれぬとおもへは,あしひきの,やまかきくもり,ふるしくれかな
はれくもり,おなしそらなる,うきくもの,かさなるかたは,なほしくれつつ
やまかせに,しくれやとほく,なりぬらむ,くもにたまらぬ,ありあけのつき
そめのこす,このはもあらは,かみなつき,なほもしくれの,いろはみてまし
かみなつき,しくるるままに,はれゆくや,こすゑにたへぬ,このはなるらむ
とまるへき,ものともみえぬ,このはかな,しくれにそへて,あらしふくなり
あらしふく,このはにおとを,さきたてて,しくれもやらぬ,むらくものそら
かみなつき,くもらてふるや,まきのやの,しくれにたくふ,このはなるらむ
むらくもの,うきてそらゆく,やまかせに,このはのこらす,ふるしくれかな
むらくもの,あとなきかたも,しくるるは,かせをたよりの,このはなりけり
こからしの,かせにみたるる,もみちはや,くもによそなる,しくれなるらむ
たつたやま,あきはかきりの,いろとみし,このははふゆの,しくれなりけり
もみちはの,あきのなこりの,かたみたに,われとのこさぬ,こからしのかせ
おほゐかは,ゐせきにあきの,いろとめて,くれなゐくくる,せせのいはなみ
もみちはの,ふりにしよより,おほゐかは,たえぬみゆきの,あとをみるかな
はしひめの,たもとやいろに,いてぬらむ,このはなかるる,うちのあしろき
ふるさとの,はらはぬにはに,あととちて,このはやしもの,したにくちなむ
みしあきの,つゆをはしもに,おきかへて,はなのあとなき,にはのふゆくさ
いろみえぬ,かれののくさの,あとまても,つゆのなこりと,むすふはつしも
いまよりは,くさはにおきし,しらつゆも,こほれるしもと,むすひかへつつ
かみなつき,くれやすきひの,いろなれは,しものしたはに,かせもたまらす
みむろやま,あきのしくれに,そめかへて,しもかれのこる,ききのしたくさ
さらぬたに,かれゆくやとの,ふゆくさに,あかすもむすふ,よはのしもかな
ひとめより,やかてかれにし,わかやとの,あさちかしもそ,むすほほれゆく
しもふかき,にはのあさちの,しをれはに,あさかせさむし,をかのへのさと
しもかれの,あさちいろつく,ふゆのには,をはなそあきの,かたみなりける
あきのいろの,はてはかれのと,なりぬれと,つきはしもこそ,ひかりなりけれ
もみちせし,よものやまへは,あれはてて,つきよりほかの,あきそのこらぬ
さゆるよも,よとまぬみつの,はやせかは,こほるはつきの,ひかりなりけり
ささのはの,さやくしもよの,やまかせに,そらさへこほる,ありあけのつき
やまあゐの,をみのころもて,つきさえて,くもゐのにはに,いつるもろひと
をとめこか,そてしろたへに,しもそおく,とよのあかりも,よやふけぬらむ
まつさむき,みつのはまへの,さよちとり,ひかたのしもに,あとやつけつる
ゆふされは,くたけてものや,おもふらむ,いはこすなみに,ちとりなくなり
てるつきの,かけにまかせて,さよちとり,かたふくかたに,うらつたふなり
よをさむみ,すさのいりえに,たつちとり,そらさへこほる,つきになくなり
しほかせに,よさのうらまつ,おとさえて,ちとりとわたる,あけぬこのよは
さゆるよの,うきねのかもの,こもまくら,こほりやかねて,むすひおくらむ
かたしきの,しもよのそてに,おもふかな,つららのとこの,をしのひとりね
やまかはの,もみちのうへの,うすこほり,このまもりくる,つきかとそみる
さえゆけは,たにのしたみつ,おとたえて,ひとりこほらぬ,みねのまつかせ
ささなみや,しかのからさき,こほるよは,まつよりほかの,うらかせもなし
いはまもる,なみのしからみ,かけとめて,なかれもやらす,こほるやまかは
せきあまる,なみのおとさへ,よとむなり,けさはこほりの,ゐてのしからみ
かせわたる,うちのかはなみ,さゆるよに,こほりをかくる,せせのあしろき
さえくれて,あられふるよの,ささまくら,ゆめをのこさぬ,かせのおとかな
あられふる,みわのひはらの,やまかせに,かさしのたまの,かつみたれつつ
あられふる,まさきのかつら,くるるひの,とやまにうつる,かけそみしかき
あけわたる,みねのうきくも,たえたえに,やまかせさむみ,あられふるらし
さゆるよの,あらしのかせに,ふりそめて,あくるくもまに,つもるしらゆき
しかのうらや,しはししくれの,くもなから,ゆきになりゆく,やまおろしのかせ
このころは,しくれもゆきも,ふるさとに,ころもかけほす,さほのかはかせ
やまかはの,こほりもうすき,みつのおもに,むらむらつもる,けさのはつゆき
けさはまた,かさねてふゆを,みつるかな,かれののうへに,ふれるしらゆき
あきのいろを,はらふとみえし,こからしの,もりのこすゑは,ゆきもたまらす
けさはなほ,ゆきにそひとは,またれける,とはぬならひを,おもひしれとも
けふたにも,みちふみわけぬ,しらゆきの,あすさへふらは,ひともまたれし
おのつから,とふにつらさの,あとをたに,みてうらみはや,にはのしらゆき
あとをしむ,たかならはしの,やまちとて,つもれるゆきを,とふひとのなき
あとはみな,もとよりたえし,やまさとの,このはのうへを,うつむしらゆき
みわのやま,よのまのゆきに,うつもれて,したはそすきの,しるしなりける
やたののの,あさちかはらも,うつもれぬ,いくへあらちの,みねのしらゆき
つもれとも,こほらぬほとは,ふきたてて,かせにあまきる,みねのしらゆき
やまかせの,おとさへうとく,なりにけり,まつをへたつる,みねのしらゆき
まつとせし,かせのつてたに,たえはてて,いなはのやまに,つもるしらゆき
かみやまの,まつもともとそ,おもふらむ,ふりすはけふの,みゆきみましや
たかまとの,をのへのゆきに,あとたえて,ふりにしみやは,ひともかよはす
ましはかる,みちやたえなむ,やまかつの,いやしきふれる,よはのしらゆき
たこのあまの,やとまてうつむ,ふしのねの,ゆきもひとつに,ふゆはきにけり
いせしまや,うらのひかたに,ふるゆきの,つもりもあへす,しほやみつらむ
かきくらし,ふるしらゆきに,しほかまの,うらのけふりも,たえやしぬらむ
やほかゆく,はまのまさこち,はるはると,かきりもみえす,つもるしらゆき
ふるゆきに,いくののみちの,すゑまては,いかかふみみむ,あまのはしたて
あたにのみ,つもりしゆきの,いかにして,くもゐにかかる,やまとなりけむ
ここのへと,いふはかりにや,かさぬらむ,みかきのうちの,よはのしらゆき
なかめやる,ころもてさむく,ふるゆきに,ゆふやみしらぬ,やまのはのつき
あはてこそ,むかしのひとは,かへりけれ,ゆきとつきとを,ともにみしかな
やまのはは,それともみえす,うつもれて,ゆきにかたふく,ありあけのつき
いたつらに,ことしもくれぬ,とのへもる,そてのこほりに,つきをかさねて
としつきは,さてもよとまぬ,あすかかは,ゆくせのなみの,なにこほるらむ
ふゆのそら,ひかけみしかき,ころなれは,いととほとなく,くるるとしかな
つもりゆく,つきひのほとを,おもふにも,こしかたをしき,としのくれかな
くれゆくを,をしむこころの,ふかけれは,わかみにとしは,とまるなりけり
ゆくとしを,をしめはみには,とまるかと,おもひいれてや,けふをすきまし
いつくにも,をしみあかさぬ,ひとはあらし,こよひはかりの,としとおもへは
あふさかの,せきのすきむら,ゆききえて,みちあるみよに,はるはきにけり
いつしかと,けさはこほりも,とけにけり,いかてみきはに,はるをしるらむ
いけにおふる,みくさのうへの,はるのしも,あるにもあらぬ,よにもふるかな
ゆきはなほ,ふゆにかはらす,ふるさとに,はるきにけりと,うくひすそなく
そむきにし,みにはよそなる,はるなれと,なほうくひすの,こゑそまたるる
たにかけや,ねのひにもるる,いはねまつ,たれにひかれて,はるをしらまし
くもゐより,なれしやまちを,いまさらに,かすみへたてて,なけくはるかな
いまはまた,かすみへたてて,おもふかな,おほうちやまの,はるのあけほの
やまのはの,みえぬをおいに,かこてとも,かすみにけりな,はるのあけほの
なにはえや,かすみのしたの,みをつくし,はるのしるしや,みえてくちなむ
しほかせの,おともたかしの,はままつに,かすみてかかる,はるのゆふなみ
みてもまた,たれかしのはむ,ふるさとの,おほろつきよに,にほふうめかえ
をりてたに,みせはやひとに,うめのはな,ありしいろかを,わすれはてすは
かそふれは,のこるやよひも,あるものを,わかみのはるに,けふわかれぬる
かりかねは,あきとちきりて,かへるとも,おいのいのちを,いかかたのまむ
あきかせに,あひみむことは,いのちとも,ちきらてかへる,はるのかりかね
あさほらけ,かすみのひまの,やまのはを,ほのかにかへる,はるのかりかね
はなのいろに,ひとはるまけよ,かへるかり,ことしこしちの,そらたのめして
さきにけり,まやののきはの,さくらはな,あまりほとふる,なかめせしまに
たよりあらは,とへかしひとの,あるしとて,たのむはかりの,はなならねとも
いまさらに,はるとてひとも,たつねこす,たたやとからの,はなのあるしは
かへるさは,とほさとをのの,さくらかり,はなにやこよひ,やとをからまし
ふきおくる,あらしをはなの,にほひにて,かすみにかをる,やまさくらかな
ちらぬまの,なみもさくらに,うつろひぬ,はなのかけゆく,やまかはのみつ
いにしへの,はるのみやまの,さくらはな,なれしみとせの,かけそわすれぬ
いにしへの,あるしわすれぬ,ふるさとに,はなもいくたひ,おもひいつらむ
みすしらぬ,よよのむかしも,しのはれて,あはれとそおもふ,しかのはなその
おもひいての,はるとやひとに,かたらまし,はなになみたの,かからさりせは
ふりまさる,よはひをはなに,かそへても,あかぬこころは,たえぬはるかな
としことに,のちのはるとも,しらさりし,はなにいくたひ,なれてみつらむ
いつまてか,くもゐのさくら,かさしけむ,をりわすれたる,おいのはるかな
よそちまて,はなにこころを,そめなから,はるをしらても,みこそおいぬれ
なからへて,やそちのはるに,あふことは,はなみよとての,いのちなりけり
はるきてそ,こころよわさも,しられぬる,はなになれゆく,すみそめのそて
かくはかり,へかたきものを,つきよりも,はなこそよをは,おもひしりけれ
さきてちる,はなをもめてし,これそこの,あらしにいそく,あたしよのなか
おほかたの,はるにしられぬ,ならひゆゑ,たのむさくらも,をりやすくらむ
あたにのみ,おもひしひとの,いのちもて,はなをいくたひ,をしみきぬらむ
いのちをも,たかためとてか,をしみこし,おもひしらすも,ちるさくらかな
さらてたに,うつろひやすき,はなのいろに,ちるをさかりと,やまかせそふく
ありてよの,のちはうくとも,さくらはな,さそひなはてそ,はるのやまかせ
はなはみな,なかめせしまに,ちりはてて,わかみよにふる,なくさめもなし
たつねきて,ふみみるへくも,なきものを,くもゐのにはの,はなのしらゆき
さそはれぬ,けふそしりぬる,ふみかよふ,あとまていとふ,はなのゆきとは
さくらはな,いまやちるらむ,みよしのの,やましたかせに,ふれるしらゆき
よしのかは,みねのさくらの,うつりきて,ふちせもしらぬ,はなのしらなみ
ちりかかる,かけもはかなく,ゆくみつに,かすかきあへぬ,はなのしらなみ
ちりかかる,はなのかかみと,おもふにも,みてすきかたき,やまのゐのみつ
たきかはの,おつとはみえて,おとせぬは,みねのあらしに,はなやちるらむ
あらしふく,こすゑうつろふ,はなのいろの,あたにものこる,みねのしらくも
さくらいろに,うつろふくもの,かたみまて,なほあともなき,はるかせそふく
みにうとき,はるとはしらぬ,つきかけや,わかなみたにも,なほかすむらむ
めくりあふ,はるもむかしの,よはのつき,かはらぬそての,なみたにそみる
なかめきて,としにそへたる,あはれとも,みにしられぬる,はるのよのつき
おいらくの,こころもいまは,おほろにて,そてさへかすむ,はるのよのつき
すみよしの,まつのしつえの,ふちのはな,いくとしなみを,かけてさくらむ
かすかやま,たにのまつとは,くちぬとも,こすゑにかへれ,きたのふちなみ
たちかへる,はるをみせはや,ふちなみは,むかしはかりの,こすゑならねと
ことのはの,かはらぬまつの,ふちなみに,またたちかへる,はるをみせはや
かすかやま,いのりしすゑの,よよかけて,むかしかはらぬ,まつのふちなみ
みはかくて,むそちのはるを,すくしきぬ,としのおもはむ,おもひてもなし
きくたひに,なこりをしくそ,なりまさる,はるくれかたの,うくひすのこゑ
かへるかり,しはしやすらふ,かたもなし,くれゆくはるや,そらにしるらむ
なからへて,いまいくたひと,たのまねは,おいこそはるの,わかれなりけれ
かみまつる,うつきののちと,ちきりおきて,われさへいそく,はるのくれかな
あをやきの,いともみなこそ,たえにけれ,はるののこりは,けふはかりとて
あをやきや,はるとともには,たえにけむ,またなつひきの,いとはなしやは
ゆふかけて,うつきにまつる,かみやまの,ならのこかけに,なつはきにけり
かみやまに,ひきのこさるる,あふひくさ,ときにあはても,すきにけるかな
こひこひて,はつねはききつ,ほとときす,ありしむかしの,やとなわすれそ
すきぬとて,うらみもはてし,ほとときす,まつらむさとも,みにしられつつ
まちなれし,おほうちやまの,ほとときす,いまはくもゐの,よそにきくかな
ならのはの,なにおふみやの,ほとときす,よよにふりにし,ことかたらなむ
しるひとも,みにはなきよの,ほとときす,かたらひあかせ,おいのねさめに
ほとときす,なくねをそへて,すきぬなり,おいのねさめの,おなしなみたに
つれもなき,わかれはしらし,ほとときす,なにありあけの,つきになくらむ
あやめくさ,けふとていとと,かけそへつ,いつともわかぬ,そてのうきねに
いにしへを,しのふとなしに,ふるさとの,ゆふへのあめに,にほふたちはな
ももしきや,にはのたちはな,おもひいてて,さらにむかしの,しのはるるかな
たちはなは,たかそてのかと,わかねとも,おいのねさめそ,むかしこひしき
あさきせは,あたなみそへて,よしのかは,ふちさへさわく,さみたれのころ
いかにせむ,わかみふりゆく,さみたれに,たのむみかさの,やまそかひなき
さみたれの,くもゐるやまの,ほとときす,はれぬおもひの,ねをやなくらむ
ほとときす,みやまにかへる,こゑすなり,みをかくすへき,ことやつてまし
くさふかき,なつののみちに,まよひても,よのことわりそ,さらにしらるる
きふねかは,やましたかけの,ゆふやみに,たまちるなみは,ほたるなりけり
たちかへり,あつめしまとに,きてみれは,むかしわすれす,とふほたるかな
みそきする,あさのゆふして,なみかけて,すすしくなりぬ,かものかはかせ
みそきかは,ゆくせもはやく,なつくれて,いはこすなみの,よるそすすしき
ふかきよの,おいのねさめの,まくらより,つゆおきそめて,あきはきにけり
なかめつつ,またいかさまに,なけけとて,ゆふへのそらに,あきのきぬらむ
そてのうへに,いつともわかぬ,しらつゆの,くさはにむすふ,あきはきにけり
いまよりは,すすしくなりぬ,かたをかの,しののはわけの,あきのはつかせ
いろことに,うつろひゆかは,いかかせむ,なひくあさちの,あきのはつかせ
あまのかは,やそちにかかる,おいのなみ,またたちかへり,けふにあひぬる
かきなかす,なみたなからそ,たむけつる,ものおもふそての,つゆのたまつさ
をきのはの,つゆのほかなる,なみたさへ,そてにくたけて,あきかせそふく
をきのはに,むかしはかかる,かせもなし,おいはいかなる,ゆふへなるらむ
いにしへは,おとろかされし,をきのはに,ふきくるかせを,ねさめにそまつ
あきのよの,つゆよりほかの,ゆめをたに,むすひもはてぬ,をきのうはかせ
かりねする,くさのまくらの,あきかせに,なみたよりちる,のへのしらつゆ
おもひおく,なみたのつゆは,いくあきか,ことのはことに,かすつもるらむ
いかなりし,あきになみたの,おちそめて,みはならはしと,そてのぬるらむ
みのうさを,しらすはあきの,ならひとて,ゆふへはかりや,そてぬらさまし
おくつゆは,いろもかはらぬ,ゆふへかな,わかみひとつの,すみそめのそて
かすまさる,うれへはあきの,ゆふへとて,ちちにくたくる,そてのつゆかな
いつまてと,おもふにものの,かなしきは,いのちまつまの,あきのゆふくれ
なにゆゑに,かかるつゆそと,おもふにも,そてさへつらき,あきのゆふくれ
くさはのみ,つゆけかるへき,あきそとは,わかそてしらて,おもひけるかな
ゆふされは,たまぬくのへの,つゆなから,かせにかつちる,あきはきのはな
ゆふされは,なみたやあまる,さをしかの,いるののをはな,そてそつゆけき
よそにきく,くもゐのかりの,たまつさに,わかなみたをや,かけてきつらむ
かはみつに,とわたるかりの,かけみえて,かきなかしたる,あきのたまつさ
しるらめや,きりたつそらに,なくかりも,はれぬおもひの,たくひあるみを
はれすたつ,みねのあさきり,わけきても,おもひつきすや,かりのなくらむ
いまはまた,たこのうらなみ,うちそへて,たたぬひもなき,あきのゆふくれ
くもはるる,みかみのやまの,あきかせに,ささなみとほく,いつるつきかけ
いほむすふ,ふしみのをたは,なのみして,ねられぬつきに,あきかせそふく
みのうさを,つきになくさむ,あきのよに,たかためくもる,なみたなるらむ
せめてなと,つきみるよはも,みのほとの,うきはかすそふ,なみたおつらむ
みのうさの,わすれやすると,なかめつつ,こよひもつきの,ふけにけるかな
みのうさの,さのみはいかに,まさるそと,まためくりあふ,つきやみるらむ
つきたにも,おいのなみたの,へたてすは,むかしのあきの,ともとみてまし
ものおもふ,あきはいかなる,あきならむ,あらしもつきも,かはるものかは
みしことの,みなかはりゆく,おいのみに,こころなかきは,あきのよのつき
なにことも,かはりのみゆく,よのなかに,おなしかけにて,すめるつきかな
あきのよも,つねなるへしと,おもひせは,のとかにみまし,やまのはのつき
みのうさも,かはらぬそらの,つきをみて,なにかむかしの,あきはこひしき
としをへて,みしもむかしに,なりにけり,さとはみなせの,あきのよのつき
つきならて,またたれにかは,こととはむ,みぬよのあきの,むかしかたりを
なかむれは,そらやはかはる,あきのつき,みしよをうつせ,そてのなみたに
あきことの,つきをくもゐの,かたみにて,みしよのひとの,かはるおもかけ
もろともに,なれしくもゐは,わすれぬに,つきはわれをそ,しらすかほなる
くものうへの,つきみしあきを,おもふには,あけのころもの,いろもうらめし
つかふとて,みるよなかりし,わかやとの,つきにはひとり,ねそなかれける
むかしおもふ,くさにやつるる,のきはより,ありしなからの,あきのよのつき
まつのとの,あけかたちかき,やまのはに,いらてやすらふ,あきのよのつき
やまふかく,こころのうちに,ちきりても,かはらてみつる,あきのよのつき
よをはさて,なにゆゑすてし,われなれは,うきにとまりて,つきをみるらむ
そむきても,うきよはなれぬ,あきをへて,おなしなみたに,つきをみるかな
つきはなほ,みしにかはらぬ,あきなから,みこそうきよの,ほかにいてぬれ
またすまむ,やまさとありと,おもひきや,わかたつそまの,あきのつきかけ
いまはまた,みによそへても,したふかな,なかはすきゆく,あきのよのつき
しはしなほ,つきをもみむと,おもへとも,おいてのこりの,あきそすくなき
つきをみる,やまちのあきの,こけのそて,ぬれてほすへき,つゆのまもなし
いこまやま,くもなへたてそ,あきのつき,あたりのそらは,しくれなりとも
はれゆけは,ひかりそまさる,あきのつき,しはししくるる,ほとはうけれと
かそふれは,よそちあまりの,あきのしも,みのふりゆかむ,はてをしらはや
しつかなる,あきのねさめの,みになくは,おいのつらさも,しられさらまし
なかきよの,ねさめのとこの,きりきりす,おなしまくらに,ねをのみそなく
すみなるる,とこはくさはの,きりきりす,しもにかれゆく,ねをやなくらむ
きりきりす,なくをわかみの,たくひにて,しらぬおもひを,あはれとそきく
まとろまぬ,ほとをしらせて,よもすから,ものおもふひとや,ころもうつらむ
おいかよの,ねさめかさなる,うらみとも,おもひしらてや,ころもうつらむ
いくとせか,かさしきぬらむ,みかさやま,おなしふもとの,あきのもみちは
ゆふしくれ,このはをそむる,ときしもあれ,なとおりあへぬ,にしきなるらむ
わきてまた,たちよるそても,ほしやらす,もみちのかけは,なほしくれつつ
おもひやる,かたこそなけれ,めくりあはむ,いのちもしらぬ,あきのわかれは
ふゆのくる,あらしをさむみ,かみなひの,みむろのやまや,まつしくるらむ
かねてたに,このはしくれし,かみなひの,みむろのやまに,ふゆはきにけり
よそにのみ,あらしのこゑは,おとつれて,まとうつものは,このはなりけり
ふりはつる,このはののちの,ゆふしくれ,まかふかたなく,ぬるるそてかな
ははそはら,しくるときけは,わかそての,かひなきいろそ,まつかはりける
いそちあまり,おいそのもりの,かみなつき,しくれしくれて,みこそふりぬれ
かみなつき,ふりそふそての,しくれかな,さらてももろき,おいのなみたに
いくたひか,そてぬらすらむ,むらしくれ,ひとりふりぬる,おいのねさめに
そてぬらす,ものとはきけと,まきのやに,すくるはをしき,はつしくれかな
うきみには,なみたもそてに,ふるものを,しくれはかりと,くもるそらかな
よにふれは,いととなけきの,いろそへて,しくれににたる,わかなみたかな
かみなつき,しくるるそらを,なかめても,いたつらにふる,みをなけくかな
われならて,またいたつらに,ふりゆくは,をのへのまつの,しくれなりけり
あらしふく,みねのうきくも,たえたえに,しくれてかかる,かつらきのやま
いかはかり,たかののおくの,しくるらむ,みやこはくもの,はるるまもなし
しくるらむ,みやこのそらに,おもひしれ,たかのはゆきの,くもそかさなる
たかのやま,あかつきをまつ,かねのおとも,いくよのしもに,こゑふりぬらむ
つゆしもと,おきふしいかて,あかすらむ,ならはぬたひの,くさのまくらに
なかれゆく,もみちをむすふ,やまかはの,こほりそあきの,いろをととむる
こやのいけの,あしまのみつに,かけさえて,こほりをそふる,ふゆのよのつき
めつらしき,ひかけをみても,おもはすや,しもかれはつる,くさのゆかりを
あられふる,くものかよひち,かせさえて,をとめのかさし,たまそみたるる
よのなかに,ふれとかひなき,みのほとは,たまらぬゆきに,よそへてそみる
さとひとの,かよふはかりの,みちをたに,またふみわけぬ,けさのしらゆき
たかかよふ,みちのせきとか,なりぬらむ,よひよひことに,つもるしらゆき
まつひとの,とはぬひかすや,つもるらむ,あとたえはつる,にはのしらゆき
あとつけて,とはれぬにはの,ゆきみれは,よにふりにける,ほとそしらるる
かすかのに,ふりにしよよの,あととめて,ゆきふみわくる,みちをしらはや
たれもみな,おなしよにこそ,ふるゆきの,われひとりやは,みちなかるへき
たちかへり,またつかふへき,みちもかな,としふりはつる,やとのしらゆき
ふゆきては,ゆきのそこなる,たかさこの,まつをともとそ,いととふりぬる
よそにみる,おいそのもりに,ふるゆきの,つもるとしさへ,みにしられつつ
ゆくすゑを,はるかにまちし,なくさめの,たのみたになき,としのくれかな
おもふこと,まちよわりゆく,ななそちの,あまりかなしき,としのくれかな
ことわりに,きみこそいそく,みちならめ,をしむなみたは,なとかとまらぬ
とまらしと,おもふものから,わかれちの,こころつくしに,なけかるるかな
をしみかね,なみたをぬさと,たむけなは,たひゆくひとの,そてやしをれむ
あふことを,いつとかまたむ,かへるやま,ありとはかりの,なをたのめとも
たひころも,きてもとまらぬ,ものゆゑに,ひとたのめなる,あふさかのせき
かつこえて,けふはわかれの,みちなれと,またあふさかの,なをやたのまむ
みやこをは,そなたとはかり,かへりみて,せきこえかぬる,みののなかやま
ゆくすゑの,そらはひとつに,かすめとも,やまもとしるく,たつけふりかな
わすれすは,しをれていてし,はるさめの,ふるさとひとも,そてぬらすらむ
しなかとり,ゐなのささやの,かりまくら,みしかきよはも,ふしうかりけり
うつりゆく,ひかすしられて,なつくさの,つゆわけころも,あきかせそふく
しらかはの,せきまてゆかぬ,あつまちも,ひかすへぬれは,あきかせそふく
ゆふくれは,ころもてさむき,あきかせに,ひとりやこえむ,しらかはのせき
たちわかれ,みやこへたつる,ころもてに,あかつきおきの,つゆそかさなる
つゆふかき,やまわけころも,ほしわひぬ,ひかすすくなき,まきのしたみち
ゆきくらす,のはらのあきの,くさまくら,われよりさきに,むすふつゆかな
くさまくら,かりねのそてに,つゆちりて,をはなふきしく,のへのあきかせ
つゆけさを,ちきりやおきし,くさまくら,あらしふきそふ,あきのたひねに
つゆはらふ,あさけのそては,ひとへにて,あきかせさむし,さやのなかやま
なかめつつ,おもへはおなし,つきたにも,みやこにかはる,さやのなかやま
こえかかる,やまちのすゑは,しらねとも,なかきをたのむ,あきのよのつき
つゆむすふ,のはらのいほの,ささまくら,いくよかつきの,かけになるらむ
よひよひの,たひねのとこは,かはれとも,おなしつきこそ,そてになれぬれ
つきみれは,まつふるさとそ,わすられぬ,おもひてもなき,みやこなれとも
くさまくら,ひとよのつゆを,ちきりにて,そてにわかるる,のへのつきかけ
さらぬたに,よふかくいそく,たひひとを,さそひていつる,ありあけのつき
たちまよふ,みなとのきりの,あけかたに,まつはらみえて,つきそのこれる
あけぬとて,やまちにかかる,つきかけに,かはりていつる,あきのたひひと
あさきりの,たちにしひより,たひころも,ややはたさむみ,かりもなくなり
あらしふく,みねのこのはに,ともなひて,いつちうかるる,こころなるらむ
かりまくら,ゆめもむすはす,ささのやの,ふしうきほとの,よはのあらしに
くさまくら,こよひはかりの,あきかせに,ことわりなりや,つゆのこほるる
ぬれてほす,やまちのすゑの,たひころも,しくるるそてに,あきかせそふく
しくれゆく,やまわけころも,けふもまた,ぬれてほすへき,やとやなからむ
しくれする,こよひはかりそ,かみなつき,そてにもかかる,なみたなりける
たひひとの,やとかりころも,そてさえて,ゆふしもむすふ,をののしのはら
ふゆのひの,ゆくほともなき,ゆふくれに,なほさととほき,むさしののはら
はつゆきに,われとはあとを,つけしとて,まつあさたたむ,ひとをまつかな
わけくらす,きそのかけはし,たえたえに,ゆくすゑふかき,みねのしらゆき
あまのはら,ひもゆふしほの,からころも,はるはるきぬる,うらのまつかせ
ゆふしほの,いそこすなみを,まくらとて,かせにとまりの,ひかすをそふる
おきつなみ,よするいそへの,うきまくら,とほさかるなり,しほやみつらむ
とへかしな,ゆらのみなとの,かちまくら,ゆくへもしらぬ,なみのうきねを
こきくるる,うきねのとこの,なみまくら,よるとてゆめも,えやはみえける
みちとほみ,おもひしよりも,ひはくれて,ふけゆくやとは,かすひともなし
こえやらて,けふはくらしつ,あしからの,やまかけとほき,いはのかけみち
あしからの,やまのふもとに,ゆきくれて,ひとよやとかる,たけのしたみち
ゆくすゑを,いそくこころに,ねさめして,とりのねまたぬ,あかつきもなし
けふりなき,むろのやしまと,おもひせは,きみかしるへに,われそたたまし
おきつなみ,やそしまかけて,すむちとり,こころひとつを,いかかたのまむ
はまちとり,やそしまかけて,かよふとも,すみこしうらを,いかかわすれむ
わけすきし,むかしのあとの,たえせねは,いまみるみちの,すゑもたのもし
いまもなほ,むかしのあとを,しるへにて,またたつねいる,みよしののやま
かへりみる,あとにかさなる,やまのはの,とほきくもゐや,みやこなるらむ
みやこいてし,ひかすのみかは,たひころも,こえゆくやまも,かさなりにけり
みやこいてて,たちかへるへき,ほととほみ,ころものせきを,けふそこえゆく
たひひとの,ころものせきの,はるはると,みやこへたてて,いくかきぬらむ
たちわかれ,みやこをしのふ,くさまくら,むすふはかりの,ゆめたにもなし
ななそちの,としふるままに,すすかかは,おいのなみよる,かけそかなしき
ふりはへて,かくそたつぬる,すすかやま,こゆるひとたに,おとつれねとも
きてもなほ,かひこそなけれ,たひころも,たちしわかれを,なにうらみけむ
いそきつる,ことをはしらて,ふるさとに,まつらむひとや,こころつくさむ
みやこひと,つきひをそらに,かそへても,いくめくりとか,われをまつらむ
よろつよと,かめのをやまの,まつかけを,うつしてすめる,やとのいけみつ
いけみつに,まつのちとせを,うつしても,きみにふたたひ,あふかうれしさ
ゆくすゑを,かきらぬまつの,よよをへて,かけのとかなる,にはのいけみつ
いけみつの,たえすすむへき,みよなれは,まつのちとせも,とはにあひみむ
ちえにさす,まつのみとりは,きみかよに,あふへきはるの,かすにそありける
ためしなき,あまたみゆきの,けふにあひて,はなはやちよの,いろにいつらむ
ことしより,みゆきにちきる,やまさくら,おもふもひさし,よろつよのはる
かめのをの,やまのかひある,やまさくら,よろつよふへき,ためしとそみる
なにたてて,よろつよふへき,かめのをの,やまのさくらは,けふさきにけり
またれこし,みかさのやまの,さくらはな,ひさしきはるの,かさしにそさす
ちよをへて,すむへきいけの,みつなれは,うつれるはなの,かけものとけし
さきつつく,ふちさかえむと,かすかやま,まつにそきみを,いはひかけつる
むかしより,きみかためなる,やとなれは,われもちとせを,まつむしのこゑ
きみかすむ,おなしくもゐの,つきなれは,そらにかはらぬ,よろつよのかけ
くものうへに,かけをならへて,ひさかたの,つきそちとせの,あきもすむへき
のとかなる,ひかりをそへて,いけみつに,ちよもすむへき,あきのよのつき
わかのうらや,むかしにかへる,なみのうへに,ひかりあまねき,あきのよのつき
きみかよに,ひかりをそへよ,すゑとほき,ちとせのあきの,やまのはのつき
いくあきと,かきらぬつきの,ひかりこそ,きみかみかけの,ためしなりけれ
たみやすき,たのものいほの,あきかせに,いなはのくもは,つきもさはらす
きみかため,ちよをかさねて,きくのはな,ゆくすゑとほく,けふこそはみれ
